Host,Path,Prefix,Desktop Filename,Tablet Filename,Mobile Filename
,/_sites/sandostatin/consumer/placeholderurl/about-sandostatin/how-to-take-sandostatin/index.html?ed=1&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,6,d006,t006,m006
,/_sites/sandostatin/consumer/placeholderurl/about-sandostatin/monitoring-treatment/index.html?ed=1&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,7,d007,t007,m007
,/_sites/sandostatin/consumer/placeholderurl/side-effects/sandostatin-side-effects/index.html?ed=1&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,8,d008,t008,m008
,/_sites/sandostatin/consumer/placeholderurl/patient-support/financial-resources/index.html?ed=1&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,9,d009,t009,m009
,/_sites/sandostatin/consumer/placeholderurl/patient-support/real-support/index.html?ed=1&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,10,d010,t010,m010
,/_sites/sandostatin/consumer/placeholderurl/patient-support/managing-your-symptoms/index.html?ed=1&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,11,d011,t011,m011
,/_sites/sandostatin/consumer/placeholderurl/patient-support/managing-your-symptoms/index.html?ed=1&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&tabs=2&wait=4000,011a,d011a,t011a,m011a
,/_sites/sandostatin/consumer/placeholderurl/patient-support/managing-your-symptoms/index.html?ed=1&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&tabs=3&wait=4000,011b,d011b,t011b,m011b
,/_sites/sandostatin/consumer/placeholderurl/patient-support/managing-your-symptoms/index.html?ed=1&click=.nav-right&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,011c,d011c,t011c,m011c
,/_sites/sandostatin/consumer/placeholderurl/patient-support/managing-your-symptoms/index.html?ed=1&click=.nav-right|2&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,011d,d011d,t011d,m011d
,/_sites/sandostatin/consumer/placeholderurl/patient-support/managing-your-symptoms/index.html?ed=1&click=.nav-right|3&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,011e,d011e,t011e,m011e
,/_sites/sandostatin/consumer/placeholderurl/patient-support/managing-your-symptoms/index.html?ed=1&click=.nav-right|4&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,011f,d011f,t011f,m011f
,/_sites/sandostatin/consumer/placeholderurl/patient-support/managing-your-symptoms/index.html?ed=1&click=.nav-right|5&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,011g,d011g,t011g,m011g
,/_sites/sandostatin/consumer/placeholderurl/patient-support/managing-your-symptoms/index.html?ed=1&click=.nav-right|6&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,011h,d011h,t011h,m011h
,/_sites/sandostatin/consumer/placeholderurl/patient-support/managing-your-symptoms/index.html?ed=1&click=.nav-right|7&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,011i,d011i,t011i,m011i
,/_sites/sandostatin/consumer/placeholderurl/patient-support/managing-your-symptoms/index.html?ed=1&click=.nav-right|8&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,011j,d011j,t011j,m011j
,/_sites/sandostatin/consumer/placeholderurl/patient-support/managing-your-symptoms/index.html?ed=1&click=.nav-right|9&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,011k,d011k,t011k,m011k
,/_sites/sandostatin/consumer/placeholderurl/patient-support/download-helpful-materials/index.html?ed=1&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,13,d013,t013,m013
,/_sites/sandostatin/consumer/placeholderurl/patient-support/frequently-asked-questions/index.html?ed=1&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,14,d014,t014,m014
,/_sites/sandostatin/consumer/placeholderurl/patient-support/frequently-asked-questions/index.html?ed=1&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&accordion=1&wait=4000,014a,d014a,t014a,m014a
,/_sites/sandostatin/consumer/placeholderurl/sitemap/index.html?ed=1&call=jQuery.getScript('http://novartis-episerver-cobq-master-novartis.kinetiq.network/_sites/ss.js')&wait=4000,16,d016,t016,m016
